REF_AREA,Origin,Destination,TIME_PERIOD,Percentage_of_students
FRA,France,Africa unspecified,2022,0
FRA,France,Nicaragua,2022,0.026190639
FRA,France,Saint Kitts and Nevis,2022,0.001518265
DEU,Germany,Turks and Caicos Islands,2022,0
DEU,Germany,Gambia,2022,0.015862276
DEU,Germany,Malaysia,2022,0.346987283
DEU,Germany,Kosovo,2022,0.184398956
DEU,Germany,Palau,2022,0.00123924
DEU,Germany,Cameroon,2022,1.991211308
DEU,Germany,Malawi,2022,0.012144555
DEU,Germany,Estonia,2022,0.092199478
DEU,Germany,Uzbekistan,2022,0.231737935
DEU,Germany,Cuba,2022,0.044364803
DEU,Germany,Monaco,2022,0.000991392
DEU,Germany,Samoa,2022,0.000247848
DEU,Germany,Moldova,2022,0.20943161
DEU,Germany,C�te d'Ivoire,2022,0.057996446
DEU,Germany,Dominican Republic,2022,0.02304987
DEU,Germany,France,2022,2.396938581
DEU,Germany,Saint Vincent and the Grenadines,2022,0.000495696
DEU,Germany,Viet Nam,2022,0.958180597
DEU,Germany,Lithuania,2022,0.197782751
DEU,Germany,Guinea,2022,0.070884545
DEU,Germany,Trinidad and Tobago,2022,0.018836453
DEU,Germany,Seychelles,2022,0.002478481
DEU,Germany,Suriname,2022,0.000991392
DEU,Germany,Togo,2022,0.074354418
DEU,Germany,Tanzania,2022,0.05229594
DEU,Germany,Sao Tome and Principe,2022,0
DEU,Germany,Sint Maarten,2022,0
DEU,Germany,Europe unspecified,2022,0.020819237
DEU,Germany,South Sudan,2022,0.002478481
DEU,Germany,Senegal,2022,0.042629866
DEU,Germany,Turkmenistan,2022,0.027511135
DEU,Germany,Sierra Leone,2022,0.017349364
DEU,Germany,Solomon Islands,2022,0
DEU,Germany,Yemen,2022,0.189355917
DEU,Germany,World,2022,100
DEU,Germany,Finland,2022,0.188364525
DEU,Germany,Uganda,2022,0.110540234
DEU,Germany,Zimbabwe,2022,0.095173655
DEU,Germany,Northern America unspecified,2022,0
DEU,Germany,Asia,2022,42.67522238
DEU,Germany,Oceania unspecified,2022,0.002974177
DEU,Germany,Venezuela,2022,0.170271617
DEU,Germany,Egypt,2022,1.778309825
DEU,Germany,Djibouti,2022,0.001734936
DEU,Germany,Eswatini,2022,0.004461265
DEU,Germany,Guatemala,2022,0.066175432
DEU,Germany,Ghana,2022,0.484295108
DEU,Germany,Gabon,2022,0.023297718
DEU,Germany,Asia unspecified,2022,0.676625202
DEU,Germany,Ethiopia,2022,0.125906814
DEU,Germany,Sri Lanka,2022,0.130863775
DEU,Germany,Fiji,2022,0.001487088
DEU,Germany,Europe,2022,31.94885407
DEU,Germany,Kuwait,2022,0.041142778
DEU,Germany,Burundi,2022,0.00768329
DEU,Germany,Lebanon,2022,0.450587772
DEU,Germany,Holy See,2022,0.002478481
DEU,Germany,Vanuatu,2022,0.000247848
DEU,Germany,Dominica,2022,0.013879491
DEU,Germany,Gibraltar,2022,0.001734936
DEU,Germany,Timor-Leste,2022,0.000743544
DEU,Germany,Guinea-Bissau,2022,0
DEU,Germany,Albania,2022,0.694470262
DEU,Germany,Rwanda,2022,0.06890176
DEU,Germany,New Zealand,2022,0.09839568
DEU,Germany,Tunisia,2022,1.750302994
DEU,Germany,Morocco,2022,1.236266119
DEU,Germany,Bhutan,2022,0.005700505
DEU,Germany,Azerbaijan,2022,0.40349664
DEU,Germany,Jordan,2022,0.49544827
DEU,Germany,North Macedonia,2022,0.161596935
DEU,Germany,Greece,2022,1.087805132
DEU,Germany,Grenada,2022,0.001487088
DEU,Germany,India,2022,8.433525911
DEU,Germany,Saudi Arabia,2022,0.192577942
DEU,Germany,Lesotho,2022,0.003717721
DEU,Germany,Indonesia,2022,0.741561393
DEU,Germany,Marshall Islands,2022,0.000247848
DEU,Germany,Tajikistan,2022,0.052543789
GRC,Greece,Chile,2022,0.02613403
GRC,Greece,Democratic Republic of the Congo,2022,0.160537614
DEU,Germany,Cyprus,2022,0.194560726
DEU,Germany,Croatia,2022,0.27585489
DEU,Germany,Kenya,2022,0.242891098
GRC,Greece,Myanmar,2022,0
GRC,Greece,Burkina Faso,2022,0
GRC,Greece,Tokelau,2022,0
GRC,Greece,Tuvalu,2022,0
GRC,Greece,United Arab Emirates,2022,0.018667164
GRC,Greece,Libya,2022,0.029867463
GRC,Greece,Azerbaijan,2022,0.029867463
GRC,Greece,Belgium,2022,0.306141497
DEU,Germany,Mexico,2022,0.903158328
DEU,Germany,Tonga,2022,0
DEU,Germany,Africa,2022,10.38681647
DEU,Germany,Italy,2022,2.842817239
DEU,Germany,Congo,2022,0.011648859
DEU,Germany,Latin America and the Caribbean unspecified,2022,0.009913922
DEU,Germany,Serbia,2022,0.324185261
DEU,Germany,Micronesia,2022,0
DEU,Germany,Curaçao,2022,0
DEU,Germany,Liberia,2022,0.007187594
DEU,Germany,Guyana,2022,0.021562781
DEU,Germany,United States,2022,1.989476371
DEU,Germany,Maldives,2022,0.002230633
DEU,Germany,Czechia,2022,0.368550064
DEU,Germany,Sudan,2022,0.091455934
DEU,Germany,Belgium,2022,0.769816072
DEU,Germany,Latin America and the Caribbean,2022,5.195886714
DEU,Germany,Cabo Verde,2022,0.002726329
DEU,Germany,Sweden,2022,0.190099461
DEU,Germany,South Africa,2022,0.290477925
DEU,Germany,Hong Kong,2022,0.098643528
DEU,Germany,Uruguay,2022,0.032963792
DEU,Germany,Haiti,2022,0.007931138
DEU,Germany,Saint Lucia,2022,0.000743544
DEU,Germany,Mozambique,2022,0.017597212
DEU,Germany,Nepal,2022,0.392839174
DEU,Germany,Costa Rica,2022,0.12516327
DEU,Germany,Niger,2022,0.00644405
DEU,Germany,Panama,2022,0.018340756
DEU,Germany,Peru,2022,0.394078414
DEU,Germany,Syrian Arab Republic,2022,4.083792472
DEU,Germany,Philippines,2022,0.109300994
DEU,Germany,Qatar,2022,0.036681513
DEU,Germany,Saint Kitts and Nevis,2022,0.000247848
DEU,Germany,Russia,2022,2.817784585
DEU,Germany,Nicaragua,2022,0.028254679
DEU,Germany,Aruba,2022,0.000247848
DEU,Germany,Africa unspecified,2022,0.003717721
DEU,Germany,Nauru,2022,0
DEU,Germany,Eritrea,2022,0.030733159
DEU,Germany,Jamaica,2022,0.013879491
DEU,Germany,Romania,2022,0.754945188
DEU,Germany,Israel,2022,0.463228023
DEU,Germany,Colombia,2022,0.915550731
DEU,Germany,Afghanistan,2022,0.178946299
DEU,Germany,Cook Islands,2022,0.000743544
DEU,Germany,Portugal,2022,0.361858166
DEU,Germany,Papua New Guinea,2022,0.00123924
DEU,Germany,Bosnia and Herzegovina,2022,0.304605265
DEU,Germany,Mali,2022,0.009666074
DEU,Germany,Singapore,2022,0.131359471
DEU,Germany,Bahrain,2022,0.019579997
DEU,Germany,Macau,2022,0.004709113
DEU,Germany,Georgia,2022,0.486773588
DEU,Germany,Ukraine,2022,1.568382519
DEU,Germany,Canada,2022,0.330381463
DEU,Germany,Puerto Rico,2022,0.002726329
DEU,Germany,Kiribati,2022,0.000247848
DEU,Germany,Armenia,2022,0.197287055
DEU,Germany,Spain,2022,2.044746489
DEU,Germany,Montenegro,2022,0.037920753
DEU,Germany,Cambodia,2022,0.010657467
DEU,Germany,Hungary,2022,0.615654579
DEU,Germany,Paraguay,2022,0.034946576
DEU,Germany,Latvia,2022,0.146973899
DEU,Germany,San Marino,2022,0.000247848
DEU,Germany,Oman,2022,0.034203032
DEU,Germany,Niue,2022,0.000495696
DEU,Germany,Pakistan,2022,1.732210086
DEU,Germany,Mongolia,2022,0.134581496
DEU,Germany,Poland,2022,1.280383074
DEU,Germany,Palestinian Authority or West Bank and Gaza Strip,2022,0.409692842
DEU,Germany,Bangladesh,2022,1.46478203
DEU,Germany,Bulgaria,2022,1.44941545
DEU,Germany,Antigua and Barbuda,2022,0.000247848
DEU,Germany,Botswana,2022,0.01016177
GRC,Greece,Asia unspecified,2022,0.003733433
GRC,Greece,Japan,2022,0.044801195
GRC,Greece,Lebanon,2022,0.276274034
GRC,Greece,Guatemala,2022,0.003733433
GRC,Greece,Eswatini,2022,0.238939705
GRC,Greece,Ghana,2022,0
GRC,Greece,Gibraltar,2022,0
GRC,Greece,Guinea-Bissau,2022,0.11573642
GRC,Greece,Vanuatu,2022,0
GRC,Greece,World,2022,100
GRC,Greece,Yemen,2022,0.011200299
GRC,Greece,Albania,2022,5.798021281
GRC,Greece,Rwanda,2022,0
GRC,Greece,Tunisia,2022,0.02613403
GRC,Greece,Jordan,2022,0.750420011
GRC,Greece,Dominica,2022,0
GRC,Greece,Africa,2022,2.740339742
GRC,Greece,Serbia,2022,0.33600896
GRC,Greece,Chad,2022,0.003733433
GRC,Greece,Morocco,2022,0
GRC,Greece,Bhutan,2022,0
GRC,Greece,Micronesia,2022,0
GRC,Greece,Cabo Verde,2022,0
GRC,Greece,Mexico,2022,0.022400597
GRC,Greece,New Zealand,2022,0
GRC,Greece,Tonga,2022,0
GRC,Greece,Czechia,2022,0.029867463
GRC,Greece,Lesotho,2022,0
GRC,Greece,Holy See,2022,0
GRC,Greece,Liechtenstein,2022,0
GRC,Greece,Mauritius,2022,0.041067762
GRC,Greece,Kuwait,2022,0.007466866
GRC,Greece,Marshall Islands,2022,0
GRC,Greece,Central African Republic,2022,0.007466866
GRC,Greece,Tajikistan,2022,0
GRC,Greece,Cyprus,2022,59.1599776
GRC,Greece,Lao People’s Democratic Republic,2022,0
GRC,Greece,Croatia,2022,0.018667164
GRC,Greece,Kenya,2022,0
GRC,Greece,Djibouti,2022,0.003733433
GRC,Greece,Norway,2022,0.033600896
GRC,Greece,Netherlands,2022,0.02613403
GRC,Greece,Austria,2022,0.063468359
GRC,Greece,Slovak Republic,2022,0.02613403
GRC,Greece,Bermuda,2022,0
GRC,Greece,Ecuador,2022,0
GRC,Greece,Iceland,2022,0
GRC,Greece,Germany,2022,4.943065148
GRC,Greece,China,2022,0.261340302
GRC,Greece,Cayman Islands,2022,0
GRC,Greece,Luxembourg,2022,0.048534628
GRC,Greece,Korea,2022,0.044801195
GRC,Greece,Belarus,2022,0.179204779
GRC,Greece,Brazil,2022,0.067201792
GRC,Greece,Bahamas,2022,0
GRC,Greece,Barbados,2022,0
GRC,Greece,Belize,2022,0
GRC,Greece,British Virgin Islands,2022,0
GRC,Greece,Madagascar,2022,0
GRC,Greece,Brunei Darussalam,2022,0
GRC,Greece,Benin,2022,0
GRC,Greece,Turkmenistan,2022,0
GRC,Greece,Turkey,2022,0.496546575
GRC,Greece,Bulgaria,2022,1.172297928
GRC,Greece,Switzerland,2022,0.033600896
GRC,Greece,Anguilla,2022,0
GRC,Greece,United Kingdom,2022,0.30987493
GRC,Greece,Bangladesh,2022,0.022400597
GRC,Greece,Mauritania,2022,0.003733433
GRC,Greece,Australia,2022,0.123203285
GRC,Greece,Ireland,2022,0.018667164
GRC,Greece,Bolivia,2022,0.003733433
GRC,Greece,Namibia,2022,0
GRC,Greece,Oceania,2022,0.123203285
GRC,Greece,Indonesia,2022,0.007466866
GRC,Greece,Denmark,2022,0.014933732
GRC,Greece,India,2022,0.089602389
GRC,Greece,Iran,2022,0.298674631
GRC,Greece,Other countries unspecified,2022,11.55124137
GRC,Greece,Northern America,2022,0.630950159
GRC,Greece,Kazakhstan,2022,0.145603883
GRC,Greece,Burundi,2022,0.018667164
GRC,Greece,Europe,2022,19.67519134
GRC,Greece,Timor-Leste,2022,0
GRC,Greece,Zambia,2022,0.007466866
GRC,Greece,Comoros,2022,0
GRC,Greece,Malta,2022,0.003733433
GRC,Greece,Colombia,2022,0.02613403
GRC,Greece,Jamaica,2022,0
GRC,Greece,Romania,2022,0.61974986
GRC,Greece,Ukraine,2022,1.276834049
GRC,Greece,Israel,2022,0.246406571
GRC,Greece,Bosnia and Herzegovina,2022,0.029867463
GRC,Greece,Cook Islands,2022,0
GRC,Greece,Macau,2022,0
GRC,Greece,Mali,2022,0
GRC,Greece,Portugal,2022,0.044801195
GRC,Greece,Spain,2022,0.190405077
GRC,Greece,Georgia,2022,0.78775434
GRC,Greece,Afghanistan,2022,0.029867463
GRC,Greece,Thailand,2022,0.007466866
GRC,Greece,Papua New Guinea,2022,0
GRC,Greece,Bahrain,2022,0
GRC,Greece,Singapore,2022,0.003733433
GRC,Greece,Puerto Rico,2022,0
GRC,Greece,Hungary,2022,0.05226806
GRC,Greece,Mongolia,2022,0
GRC,Greece,Montenegro,2022,0.022400597
GRC,Greece,Latvia,2022,0.014933732
GRC,Greece,Cambodia,2022,0
GRC,Greece,San Marino,2022,0
GRC,Greece,Canada,2022,0.097069255
GRC,Greece,Armenia,2022,0.347209259
GRC,Greece,Haiti,2022,0.007466866
GRC,Greece,Palestinian Authority or West Bank and Gaza Strip,2022,0.586148964
GRC,Greece,Poland,2022,0.19413851
GRC,Greece,Niue,2022,0
GRC,Greece,Oman,2022,0.003733433
GRC,Greece,Kiribati,2022,0
GRC,Greece,Paraguay,2022,0
GRC,Greece,Pakistan,2022,0.063468359
GRC,Greece,Eritrea,2022,0
GRC,Greece,Andorra,2022,0
GRC,Greece,Argentina,2022,0.033600896
GRC,Greece,Kyrgyzstan,2022,0.018667164
GRC,Greece,Slovenia,2022,0.022400597
GRC,Greece,Angola,2022,0.003733433
GRC,Greece,Malaysia,2022,0
GRC,Greece,Iraq,2022,0.182938212
GRC,Greece,Kosovo,2022,0
GRC,Greece,Antigua and Barbuda,2022,0
GRC,Greece,Estonia,2022,0.02613403
GRC,Greece,Palau,2022,0
GRC,Greece,Moldova,2022,0.224005973
GRC,Greece,Viet Nam,2022,0
GRC,Greece,Botswana,2022,0.007466866
GRC,Greece,Cameroon,2022,0.059734926
GRC,Greece,Saudi Arabia,2022,0.048534628
GRC,Greece,Uzbekistan,2022,0.082135524
GRC,Greece,Equatorial Guinea,2022,0
GRC,Greece,Cuba,2022,0.02613403
GRC,Greece,Monaco,2022,0
GRC,Greece,Tanzania,2022,0.018667164
GRC,Greece,C�te d'Ivoire,2022,0.014933732
GRC,Greece,Samoa,2022,0
GRC,Greece,France,2022,0.481612843
GRC,Greece,Dominican Republic,2022,0.011200299
GRC,Greece,South Sudan,2022,0.224005973
GRC,Greece,Lithuania,2022,0.056001493
GRC,Greece,Guinea,2022,0
GRC,Greece,Seychelles,2022,0.056001493
GRC,Greece,Suriname,2022,0
GRC,Greece,Turks and Caicos Islands,2022,0
GRC,Greece,Malawi,2022,0
GRC,Greece,Togo,2022,0.003733433
GRC,Greece,Saint Vincent and the Grenadines,2022,0.003733433
GRC,Greece,Sao Tome and Principe,2022,0
GRC,Greece,Trinidad and Tobago,2022,0
GRC,Greece,Sint Maarten,2022,0
GRC,Greece,Gambia,2022,0.037334329
GRC,Greece,Nigeria,2022,0
GRC,Greece,Senegal,2022,0.003733433
GRC,Greece,Northern America unspecified,2022,0
GRC,Greece,Finland,2022,0.074668658
GRC,Greece,Sierra Leone,2022,0.007466866
GRC,Greece,Venezuela,2022,0.033600896
GRC,Greece,Uganda,2022,0.104536121
GRC,Greece,Asia,2022,64.94306515
GRC,Greece,Oceania unspecified,2022,0
DEU,Germany,Angola,2022,0.004956961
GRC,Greece,Zimbabwe,2022,0.014933732
GRC,Greece,Gabon,2022,0.003733433
GRC,Greece,Egypt,2022,0.578682098
GRC,Greece,Solomon Islands,2022,0
GRC,Greece,Europe unspecified,2022,0
GRC,Greece,Fiji,2022,0
HUN,Hungary,Korea,2022,2.025316456
HUN,Hungary,Liechtenstein,2022,0.002482005
HUN,Hungary,Kenya,2022,0.868701911
HUN,Hungary,Austria,2022,0.387192852
HUN,Hungary,Slovak Republic,2022,4.142467113
HUN,Hungary,Central African Republic,2022,0.004964011
HUN,Hungary,Iceland,2022,0.121618268
HUN,Hungary,Netherlands,2022,0.416976917
HUN,Hungary,Belarus,2022,0.059568131
HUN,Hungary,Norway,2022,1.878878134
HUN,Hungary,British Virgin Islands,2022,0
HUN,Hungary,Cayman Islands,2022,0
HUN,Hungary,Barbados,2022,0
HUN,Hungary,Belize,2022,0
HUN,Hungary,Benin,2022,0.007446016
HUN,Hungary,Madagascar,2022,0.007446016
HUN,Hungary,Brazil,2022,1.250930752
HUN,Hungary,Brunei Darussalam,2022,0
HUN,Hungary,Nigeria,2022,2.251178953
HUN,Hungary,Turkmenistan,2022,0.094316207
HUN,Hungary,Turkey,2022,2.534127575
HUN,Hungary,Ecuador,2022,0.389674857
HUN,Hungary,Anguilla,2022,0
HUN,Hungary,Switzerland,2022,0.220898486
HUN,Hungary,Bolivia,2022,0.004964011
HUN,Hungary,Namibia,2022,0.049640109
HUN,Hungary,Other countries unspecified,2022,0.004964011
HUN,Hungary,Mauritius,2022,0.05460412
HUN,Hungary,Denmark,2022,0.047158104
HUN,Hungary,Comoros,2022,0.002482005
HUN,Hungary,Guatemala,2022,0.002482005
HUN,Hungary,Honduras,2022,0.002482005
HUN,Hungary,Tokelau,2022,0
HUN,Hungary,India,2022,2.434847357
HUN,Hungary,Tuvalu,2022,0
HUN,Hungary,Dominican Republic,2022,0.004964011
HUN,Hungary,Somalia,2022,0.009928022
HUN,Hungary,Ireland,2022,0.660213452
HUN,Hungary,Oceania,2022,0.067014147
HUN,Hungary,Burundi,2022,0.002482005
HUN,Hungary,El Salvador,2022,0.007446016
HUN,Hungary,China,2022,6.423430132
HUN,Hungary,Korea,2022,0.002482005
HUN,Hungary,Democratic Republic of the Congo,2022,0.059568131
HUN,Hungary,Burkina Faso,2022,0.002482005
HUN,Hungary,Zambia,2022,0.017374038
HUN,Hungary,Chile,2022,0.05460412
HUN,Hungary,Myanmar,2022,0.111690246
HUN,Hungary,Equatorial Guinea,2022,0
HUN,Hungary,Japan,2022,1.479275254
HUN,Hungary,Australia,2022,0.047158104
HUN,Hungary,United Arab Emirates,2022,0.059568131
HUN,Hungary,Azerbaijan,2022,1.643087615
HUN,Hungary,Libya,2022,0.084388186
HUN,Hungary,Grenada,2022,0.004964011
GRC,Greece,Grenada,2022,0
GRC,Greece,Curaçao,2022,0.011200299
GRC,Greece,North Macedonia,2022,0.138137017
GRC,Greece,Latin America and the Caribbean unspecified,2022,0
GRC,Greece,Guyana,2022,0
GRC,Greece,Latin America and the Caribbean,2022,0.33600896
GRC,Greece,Liberia,2022,0.097069255
GRC,Greece,United States,2022,0.533880903
GRC,Greece,Italy,2022,0.418144484
GRC,Greece,Africa unspecified,2022,0
GRC,Greece,South Africa,2022,0
GRC,Greece,Maldives,2022,0
GRC,Greece,Sweden,2022,0.112002987
GRC,Greece,Uruguay,2022,0.011200299
GRC,Greece,Hong Kong,2022,0
GRC,Greece,Nepal,2022,0
GRC,Greece,Mozambique,2022,0
GRC,Greece,Costa Rica,2022,0
GRC,Greece,Syrian Arab Republic,2022,0.802688072
GRC,Greece,Niger,2022,0.574948665
GRC,Greece,Saint Lucia,2022,0
GRC,Greece,Peru,2022,0.037334329
GRC,Greece,Philippines,2022,0.037334329
GRC,Greece,El Salvador,2022,0
GRC,Greece,Korea,2022,0
GRC,Greece,Honduras,2022,0.003733433
GRC,Greece,Montserrat,2022,0
GRC,Greece,Sudan,2022,0.003733433
GRC,Greece,Aruba,2022,0
GRC,Greece,Nicaragua,2022,0.007466866
GRC,Greece,Saint Kitts and Nevis,2022,0
GRC,Greece,Nauru,2022,0
GRC,Greece,Algeria,2022,0.029867463
HUN,Hungary,Antigua and Barbuda,2022,0.002482005
HUN,Hungary,Estonia,2022,0.014892033
HUN,Hungary,Kosovo,2022,0.441796972
HUN,Hungary,Bangladesh,2022,0.630429387
HUN,Hungary,Palau,2022,0
HUN,Hungary,Guinea,2022,0.064532142
HUN,Hungary,Kyrgyzstan,2022,0.717299578
HUN,Hungary,Moldova,2022,0.181186399
HUN,Hungary,Uzbekistan,2022,0.245718541
HUN,Hungary,C�te d'Ivoire,2022,0.009928022
HUN,Hungary,Monaco,2022,0
HUN,Hungary,Cuba,2022,0.004964011
HUN,Hungary,Malawi,2022,0.004964011
HUN,Hungary,Samoa,2022,0
HUN,Hungary,France,2022,2.129560685
HUN,Hungary,Lithuania,2022,0.059568131
HUN,Hungary,Viet Nam,2022,2.037726483
HUN,Hungary,Turks and Caicos Islands,2022,0
HUN,Hungary,Tanzania,2022,0.18615041
HUN,Hungary,Suriname,2022,0
HUN,Hungary,Togo,2022,0.012410027
HUN,Hungary,Saint Vincent and the Grenadines,2022,0
HUN,Hungary,Uganda,2022,0.248200546
HUN,Hungary,Sierra Leone,2022,0.009928022
HUN,Hungary,Seychelles,2022,0.02730206
HUN,Hungary,Trinidad and Tobago,2022,0.007446016
HUN,Hungary,Gambia,2022,0
HUN,Hungary,Senegal,2022,0.019856044
HUN,Hungary,Finland,2022,0.141474311
HUN,Hungary,Europe unspecified,2022,0
HUN,Hungary,Northern America unspecified,2022,0
HUN,Hungary,Venezuela,2022,0.047158104
HUN,Hungary,Zimbabwe,2022,0.26805659
HUN,Hungary,Yemen,2022,0.508811119
HUN,Hungary,World,2022,100
HUN,Hungary,Oceania unspecified,2022,0
HUN,Hungary,Sri Lanka,2022,0.071978158
HUN,Hungary,Asia,2022,43.20675105
HUN,Hungary,Egypt,2022,1.729957806
HUN,Hungary,Eswatini,2022,0.007446016
HUN,Hungary,Djibouti,2022,0
HUN,Hungary,Gabon,2022,0.004964011
HUN,Hungary,Fiji,2022,0
HUN,Hungary,Kuwait,2022,0.02730206
HUN,Hungary,South Sudan,2022,0.004964011
HUN,Hungary,Ethiopia,2022,0.307768677
HUN,Hungary,Ghana,2022,0.637875403
HUN,Hungary,Lebanon,2022,0.526185158
HUN,Hungary,Asia unspecified,2022,0.40456689
HUN,Hungary,Vanuatu,2022,0
HUN,Hungary,Solomon Islands,2022,0
HUN,Hungary,Gibraltar,2022,0
HUN,Hungary,Guinea-Bissau,2022,0.002482005
HUN,Hungary,Dominica,2022,0.019856044
HUN,Hungary,Rwanda,2022,0.042194093
HUN,Hungary,Timor-Leste,2022,0
HUN,Hungary,Tunisia,2022,1.238520725
HUN,Hungary,Cabo Verde,2022,0.049640109
HUN,Hungary,New Zealand,2022,0.019856044
HUN,Hungary,Albania,2022,0.143956317
HUN,Hungary,Morocco,2022,0.980392157
HUN,Hungary,Jordan,2022,2.710349963
HUN,Hungary,Mauritania,2022,0
HUN,Hungary,Congo,2022,0.019856044
HUN,Hungary,Bhutan,2022,0
HUN,Hungary,Greece,2022,0.198560437
HUN,Hungary,North Macedonia,2022,0.104244229
HUN,Hungary,Africa,2022,11.05733433
HUN,Hungary,Chad,2022,0.002482005
HUN,Hungary,Maldives,2022,0
HUN,Hungary,Mexico,2022,0.297840655
HUN,Hungary,Iran,2022,4.616530156
HUN,Hungary,Saudi Arabia,2022,0.119136262
HUN,Hungary,Holy See,2022,0
HUN,Hungary,Lesotho,2022,0
GRC,Greece,Sri Lanka,2022,0.018667164
GRC,Greece,Somalia,2022,0.11573642
GRC,Greece,Ethiopia,2022,0
HUN,Hungary,Lao People’s Democratic Republic,2022,0.739637627
HUN,Hungary,Bermuda,2022,0
HUN,Hungary,Kazakhstan,2022,1.717547779
HUN,Hungary,Northern America,2022,1.404815091
HUN,Hungary,Luxembourg,2022,0.049640109
HUN,Hungary,Cyprus,2022,0.161330355
HUN,Hungary,Marshall Islands,2022,0
HUN,Hungary,Croatia,2022,0.16381236
HUN,Hungary,Germany,2022,8.624968975
HUN,Hungary,Malta,2022,0.091834202
ISL,Iceland,Kyrgyzstan,2022,0
ISL,Iceland,Other countries unspecified,2022,0
ISL,Iceland,Ireland,2022,0.475737393
ISL,Iceland,Tokelau,2022,0
ISL,Iceland,Azerbaijan,2022,0
ISL,Iceland,United Arab Emirates,2022,0.095147479
ISL,Iceland,Latin America and the Caribbean unspecified,2022,0
HUN,Hungary,Curaçao,2022,0
HUN,Hungary,Serbia,2022,5.209729461
HUN,Hungary,Tonga,2022,0
HUN,Hungary,Liberia,2022,0.007446016
HUN,Hungary,Guyana,2022,0
HUN,Hungary,Bosnia and Herzegovina,2022,0.151402333
HUN,Hungary,Mozambique,2022,0.02730206
HUN,Hungary,Thailand,2022,0.228344502
HUN,Hungary,Italy,2022,1.057334326
HUN,Hungary,United States,2022,0.903449988
HUN,Hungary,Czechia,2022,0.071978158
HUN,Hungary,Latin America and the Caribbean,2022,2.630925788
HUN,Hungary,Belgium,2022,0.26805659
HUN,Hungary,South Africa,2022,0.553487218
